control_number,announcement_number,hiring_agency_code,hiring_agency_name,hiring_department_code,hiring_department_name,hiring_subelement_name,agency_level,agency_level_sort,position_title,minimum_grade,maximum_grade,promotion_potential,appointment_type,work_schedule,service_type,pay_scale,salary_type,minimum_salary,maximum_salary,supervisory_status,travel_requirement,telework_eligible,security_clearance_required,security_clearance,drug_test_required,relocation_expenses_reimbursed,who_may_apply,hiring_paths,total_openings,disable_apply_online,position_open_date,position_close_date,position_expire_date,position_opening_status,announcement_closing_type_code,announcement_closing_type_description,vendor,job_series,locations,raw_data,inserted_at
817657900,MCAD245043797437,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,PEO CS&CSS; JLTV,2,Department of the Army\U.S. Army Acquisition Support Center,PROGRAM MANAGER (DEPUTY PRODUCT MANAGER ACQUISITION),4,4,None,Permanent,Full-time,Competitive,NH,Per Year,128252.000,183500.000,Y,25% or less,N,Y,Secret,N,N,,"Federal employees - Competitive service, Military spouses, Veterans, Career transition (CTAP, ICTAP, RPL), Internal to an agency",1,N,2024-11-06,2024-11-12,,Applications under review,01,Closing Date,USASTAFFING,0340,"Selfridge ANG Base, Michigan, United States","{""controlNumber"": 817657900, ""announcementNumber"": ""MCAD245043797437"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""PEO CS&CSS; JLTV"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""PROGRAM MANAGER (DEPUTY PRODUCT MANAGER ACQUISITION)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 128252.0, ""maximumSalary"": 183500.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""25% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-11-06"", ""positionCloseDate"": ""2024-11-12"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Federal employees - Competitive service, Military spouses, Veterans, Career transition (CTAP, ICTAP, RPL), Internal to an agency"", ""jobSeries"": ""0340"", ""locations"": ""Selfridge ANG Base, Michigan, United States""}",2025-06-07 22:36:01.829
818521100,MC-12605949-12-DAF-MP,MI00,Millennium Challenge Corporation,MI,Other Agencies and Independent Organizations,,1,Millennium Challenge Corporation,Information Technology Specialist (Product Management)- 4A/3B,13,14,14,Permanent,Full-time,Competitive,MC,Per Year,117840.000,189410.000,N,Not required,N,Y,Secret,N,N,,Federal employees - Competitive service,1,N,2024-11-12,2024-11-19,,Applications under review,01,Closing Date,USASTAFFING,2210,"Washington, District of Columbia, United States","{""controlNumber"": 818521100, ""announcementNumber"": ""MC-12605949-12-DAF-MP"", ""hiringAgencyCode"": ""MI00"", ""hiringAgencyName"": ""Millennium Challenge Corporation"", ""hiringDepartmentCode"": ""MI"", ""hiringDepartmentName"": ""Other Agencies and Independent Organizations"", ""hiringSubelementName"": null, ""agencyLevel"": 1, ""agencyLevelSort"": ""Millennium Challenge Corporation"", ""positionTitle"": ""Information Technology Specialist (Product Management)- 4A/3B"", ""minimumGrade"": ""13"", ""maximumGrade"": ""14"", ""promotionPotential"": ""14"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""MC"", ""salaryType"": ""Per Year"", ""minimumSalary"": 117840.0, ""maximumSalary"": 189410.0, ""supervisoryStatus"": ""N"", ""travelRequirement"": ""Not required"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-11-12"", ""positionCloseDate"": ""2024-11-19"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Federal employees - Competitive service"", ""jobSeries"": ""2210"", ""locations"": ""Washington, District of Columbia, United States""}",2025-06-07 22:37:57.3
819527800,MCAD245248449258,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,"Joint Program Executive Office - Chemical, Biological, Radiological and Nuclear Defense (JPEO-CBRND)",2,Department of the Army\U.S. Army Acquisition Support Center,Program Manager (Deputy Product Manager Acquisition),4,4,None,Permanent,Full-time,Competitive,NH,Per Year,139395.000,191900.000,Y,25% or less,N,Y,Secret,N,N,,"Federal employees - Competitive service, Military spouses, Veterans, Land and base management, Career transition (CTAP, ICTAP, RPL)",1,N,2024-11-18,2024-11-25,,Applications under review,01,Closing Date,USASTAFFING,0340,"Aberdeen Proving Ground, Maryland, United States","{""controlNumber"": 819527800, ""announcementNumber"": ""MCAD245248449258"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""Joint Program Executive Office - Chemical, Biological, Radiological and Nuclear Defense (JPEO-CBRND)"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""Program Manager (Deputy Product Manager Acquisition)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 139395.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""25% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-11-18"", ""positionCloseDate"": ""2024-11-25"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Federal employees - Competitive service, Military spouses, Veterans, Land and base management, Career transition (CTAP, ICTAP, RPL)"", ""jobSeries"": ""0340"", ""locations"": ""Aberdeen Proving Ground, Maryland, United States""}",2025-06-07 22:40:28.967
819979700,FSA-2025-0008,EDEN,Federal Student Aid,ED,Department of Education,,2,Department of Education\Federal Student Aid,"Division Chief of Product Management, GS-0301-15, FPL 15 (DE)",15,15,15,Permanent,Full-time,Competitive,GS,Per Year,163964.000,191900.000,Y,Not required,N,Y,Other,N,N,,"Career transition (CTAP, ICTAP, RPL), The public",1,N,2024-11-20,2024-12-09,,Applications under review,03,Applicant Cut-Off,Monster - Hiring Management,0301,"Washington, District of Columbia, United States","{""controlNumber"": 819979700, ""announcementNumber"": ""FSA-2025-0008"", ""hiringAgencyCode"": ""EDEN"", ""hiringAgencyName"": ""Federal Student Aid"", ""hiringDepartmentCode"": ""ED"", ""hiringDepartmentName"": ""Department of Education"", ""hiringSubelementName"": null, ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of Education\\Federal Student Aid"", ""positionTitle"": ""Division Chief of Product Management, GS-0301-15, FPL 15 (DE)"", ""minimumGrade"": ""15"", ""maximumGrade"": ""15"", ""promotionPotential"": ""15"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""GS"", ""salaryType"": ""Per Year"", ""minimumSalary"": 163964.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""Not required"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Other"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-11-20"", ""positionCloseDate"": ""2024-12-09"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""03"", ""announcementClosingTypeDescription"": ""Applicant Cut-Off"", ""vendor"": ""Monster - Hiring Management"", ""hiringPaths"": ""Career transition (CTAP, ICTAP, RPL), The public"", ""jobSeries"": ""0301"", ""locations"": ""Washington, District of Columbia, United States""}",2025-06-07 22:40:38.003
819981600,FSA-2025-0009,EDEN,Federal Student Aid,ED,Department of Education,,2,Department of Education\Federal Student Aid,"Division Chief of Product Management, GS-0301-15, FPL 15 (MP)",15,15,15,Permanent,Full-time,Competitive,GS,Per Year,163964.000,191900.000,Y,Not required,N,Y,Other,N,N,,"Land and base management, Special authorities, Career transition (CTAP, ICTAP, RPL), Peace Corps & AmeriCorps Vista, Federal employees - Competitive service, Military spouses, Individuals with disabilities, Veterans",1,N,2024-11-20,2024-12-09,,Applications under review,03,Applicant Cut-Off,Monster - Hiring Management,0301,"Washington, District of Columbia, United States","{""controlNumber"": 819981600, ""announcementNumber"": ""FSA-2025-0009"", ""hiringAgencyCode"": ""EDEN"", ""hiringAgencyName"": ""Federal Student Aid"", ""hiringDepartmentCode"": ""ED"", ""hiringDepartmentName"": ""Department of Education"", ""hiringSubelementName"": null, ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of Education\\Federal Student Aid"", ""positionTitle"": ""Division Chief of Product Management, GS-0301-15, FPL 15 (MP)"", ""minimumGrade"": ""15"", ""maximumGrade"": ""15"", ""promotionPotential"": ""15"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""GS"", ""salaryType"": ""Per Year"", ""minimumSalary"": 163964.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""Not required"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Other"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-11-20"", ""positionCloseDate"": ""2024-12-09"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""03"", ""announcementClosingTypeDescription"": ""Applicant Cut-Off"", ""vendor"": ""Monster - Hiring Management"", ""hiringPaths"": ""Land and base management, Special authorities, Career transition (CTAP, ICTAP, RPL), Peace Corps & AmeriCorps Vista, Federal employees - Competitive service, Military spouses, Individuals with disabilities, Veterans"", ""jobSeries"": ""0301"", ""locations"": ""Washington, District of Columbia, United States""}",2025-06-07 22:40:38.027
821052900,MCAD245266093582,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,Program Executive Office-Missiles and Space (PEO-M&S),2,Department of the Army\U.S. Army Acquisition Support Center,Program Manager (Deputy Product Manager Acquisiton),4,4,None,Permanent,Full-time,Competitive,NH,Per Year,127073.000,191900.000,Y,50% or less,N,Y,Secret,N,N,,"Land and base management, Career transition (CTAP, ICTAP, RPL), Military spouses, Veterans, Federal employees - Competitive service",1,N,2024-11-26,2024-12-06,,Applications under review,01,Closing Date,USASTAFFING,0340,"Redstone Arsenal, Alabama, United States","{""controlNumber"": 821052900, ""announcementNumber"": ""MCAD245266093582"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""Program Executive Office-Missiles and Space (PEO-M&S)"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""Program Manager (Deputy Product Manager Acquisiton)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 127073.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""50% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-11-26"", ""positionCloseDate"": ""2024-12-06"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Land and base management, Career transition (CTAP, ICTAP, RPL), Military spouses, Veterans, Federal employees - Competitive service"", ""jobSeries"": ""0340"", ""locations"": ""Redstone Arsenal, Alabama, United States""}",2025-06-07 22:43:14.666
822109500,MCAD245546488431,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,Program Executive Office Soldier,2,Department of the Army\U.S. Army Acquisition Support Center,Program Manager (Deputy Product Manager Acquisition),4,4,None,Permanent,Full-time,Competitive,NH,Per Year,139395.000,191900.000,Y,50% or less,N,Y,Secret,N,N,,"Military spouses, Federal employees - Competitive service, Veterans, Career transition (CTAP, ICTAP, RPL), Land and base management",2,N,2024-12-04,2024-12-09,,Applications under review,01,Closing Date,USASTAFFING,0340,"Fort Belvoir, Virginia, United States | Picatinny Arsenal, New Jersey, United States","{""controlNumber"": 822109500, ""announcementNumber"": ""MCAD245546488431"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""Program Executive Office Soldier"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""Program Manager (Deputy Product Manager Acquisition)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 139395.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""50% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""2"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-12-04"", ""positionCloseDate"": ""2024-12-09"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Military spouses, Federal employees - Competitive service, Veterans, Career transition (CTAP, ICTAP, RPL), Land and base management"", ""jobSeries"": ""0340"", ""locations"": ""Fort Belvoir, Virginia, United States | Picatinny Arsenal, New Jersey, United States""}",2025-06-07 22:45:12.172
822669700,CMS-OIT-25-12629938-DE,HE70,Centers for Medicare & Medicaid Services,HE,Department of Health and Human Services,Office of Information Technology (OIT),2,Department of Health and Human Services\Centers for Medicare & Medicaid Services,Product Manager,13,13,13,Permanent,Full-time,Competitive,GS,Per Year,117962.000,153354.000,N,Occasional travel,N,N,Not Required,N,N,,"The public, Career transition (CTAP, ICTAP, RPL)",1,N,2024-12-09,2024-12-13,,Applications under review,01,Closing Date,USASTAFFING,0301,"Woodlawn, Maryland, United States","{""controlNumber"": 822669700, ""announcementNumber"": ""CMS-OIT-25-12629938-DE"", ""hiringAgencyCode"": ""HE70"", ""hiringAgencyName"": ""Centers for Medicare & Medicaid Services"", ""hiringDepartmentCode"": ""HE"", ""hiringDepartmentName"": ""Department of Health and Human Services"", ""hiringSubelementName"": ""Office of Information Technology (OIT)"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of Health and Human Services\\Centers for Medicare & Medicaid Services"", ""positionTitle"": ""Product Manager"", ""minimumGrade"": ""13"", ""maximumGrade"": ""13"", ""promotionPotential"": ""13"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""GS"", ""salaryType"": ""Per Year"", ""minimumSalary"": 117962.0, ""maximumSalary"": 153354.0, ""supervisoryStatus"": ""N"", ""travelRequirement"": ""Occasional travel"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""N"", ""securityClearance"": ""Not Required"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-12-09"", ""positionCloseDate"": ""2024-12-13"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""The public, Career transition (CTAP, ICTAP, RPL)"", ""jobSeries"": ""0301"", ""locations"": ""Woodlawn, Maryland, United States""}",2025-06-07 22:47:32.578
823980200,MCAD245667382544H,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,"Program Executive Officer, Intelligence Electronic Warfare & Sensors (PEO IEW&S)",2,Department of the Army\U.S. Army Acquisition Support Center,Program Manager (Deputy Product Manager Acquisition),4,4,4,Permanent,Full-time,Competitive,NH,Per Year,139395.000,191900.000,Y,50% or less,N,Y,Top Secret,N,N,,The public,1,N,2024-12-13,2024-12-19,,Applications under review,01,Closing Date,USASTAFFING,0340,"Aberdeen Proving Ground, Maryland, United States","{""controlNumber"": 823980200, ""announcementNumber"": ""MCAD245667382544H"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""Program Executive Officer, Intelligence Electronic Warfare & Sensors (PEO IEW&S)"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""Program Manager (Deputy Product Manager Acquisition)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""4"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 139395.0, ""maximumSalary"": 191900.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""50% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Top Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-12-13"", ""positionCloseDate"": ""2024-12-19"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""The public"", ""jobSeries"": ""0340"", ""locations"": ""Aberdeen Proving Ground, Maryland, United States""}",2025-06-07 22:50:19.994
825335900,MCAD245819091817,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,PEO STRI ORLANDO,2,Department of the Army\U.S. Army Acquisition Support Center,PROGRAM MANAGER (DEPUTYPRODUCT MANAGER ACQUISITION),4,4,None,Permanent,Full-time,Competitive,NH,Per Year,122198.000,172481.000,Y,50% or less,N,Y,Top Secret,N,N,,"Internal to an agency, Veterans, Military spouses",1,N,2024-12-26,2025-01-03,,Applications under review,01,Closing Date,USASTAFFING,0340,"Orlando, Florida, United States","{""controlNumber"": 825335900, ""announcementNumber"": ""MCAD245819091817"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""PEO STRI ORLANDO"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""PROGRAM MANAGER (DEPUTYPRODUCT MANAGER ACQUISITION)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 122198.0, ""maximumSalary"": 172481.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""50% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Top Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-12-26"", ""positionCloseDate"": ""2025-01-03"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Internal to an agency, Veterans, Military spouses"", ""jobSeries"": ""0340"", ""locations"": ""Orlando, Florida, United States""}",2025-06-07 22:54:15.218
825792600,MCAD245909110546,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,Program Executive Office Soldier,2,Department of the Army\U.S. Army Acquisition Support Center,Program Manager (Deputy Product Manager Acquisition),4,4,None,Permanent,Full-time,Competitive,NH,Per Year,142488.000,195200.000,Y,50% or less,N,Y,Secret,N,N,,"Veterans, Federal employees - Competitive service, Military spouses, Land and base management, Career transition (CTAP, ICTAP, RPL)",1,N,2024-12-26,2025-01-06,,Applications under review,01,Closing Date,USASTAFFING,0340,"Fort Belvoir, Virginia, United States","{""controlNumber"": 825792600, ""announcementNumber"": ""MCAD245909110546"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""Program Executive Office Soldier"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""Program Manager (Deputy Product Manager Acquisition)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 142488.0, ""maximumSalary"": 195200.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""50% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-12-26"", ""positionCloseDate"": ""2025-01-06"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Veterans, Federal employees - Competitive service, Military spouses, Land and base management, Career transition (CTAP, ICTAP, RPL)"", ""jobSeries"": ""0340"", ""locations"": ""Fort Belvoir, Virginia, United States""}",2025-06-07 22:54:16.474
825875200,MCAD245909390658,ARAE,U.S. Army Acquisition Support Center,AR,Department of the Army,"PEO Missiles and Space, Strategic Operations Rockets and Missiles",2,Department of the Army\U.S. Army Acquisition Support Center,Program Manager (Deputy Product Manager Acquisition),4,4,None,Permanent,Full-time,Competitive,NH,Per Year,129690.000,195200.000,Y,50% or less,N,Y,Secret,N,N,,"Career transition (CTAP, ICTAP, RPL), Land and base management, Veterans, Military spouses, Federal employees - Competitive service",1,N,2024-12-26,2025-01-10,,Applications under review,01,Closing Date,USASTAFFING,0340,"Redstone Arsenal, Alabama, United States","{""controlNumber"": 825875200, ""announcementNumber"": ""MCAD245909390658"", ""hiringAgencyCode"": ""ARAE"", ""hiringAgencyName"": ""U.S. Army Acquisition Support Center"", ""hiringDepartmentCode"": ""AR"", ""hiringDepartmentName"": ""Department of the Army"", ""hiringSubelementName"": ""PEO Missiles and Space, Strategic Operations Rockets and Missiles"", ""agencyLevel"": 2, ""agencyLevelSort"": ""Department of the Army\\U.S. Army Acquisition Support Center"", ""positionTitle"": ""Program Manager (Deputy Product Manager Acquisition)"", ""minimumGrade"": ""4"", ""maximumGrade"": ""4"", ""promotionPotential"": ""None"", ""appointmentType"": ""Permanent"", ""workSchedule"": ""Full-time"", ""serviceType"": ""Competitive"", ""payScale"": ""NH"", ""salaryType"": ""Per Year"", ""minimumSalary"": 129690.0, ""maximumSalary"": 195200.0, ""supervisoryStatus"": ""Y"", ""travelRequirement"": ""50% or less"", ""teleworkEligible"": ""N"", ""securityClearanceRequired"": ""Y"", ""securityClearance"": ""Secret"", ""drugTestRequired"": ""N"", ""relocationExpensesReimbursed"": ""N"", ""whoMayApply"": null, ""totalOpenings"": ""1"", ""disableApplyOnline"": ""N"", ""positionOpenDate"": ""2024-12-26"", ""positionCloseDate"": ""2025-01-10"", ""positionExpireDate"": null, ""positionOpeningStatus"": ""Applications under review"", ""announcementClosingTypeCode"": ""01"", ""announcementClosingTypeDescription"": ""Closing Date"", ""vendor"": ""USASTAFFING"", ""hiringPaths"": ""Career transition (CTAP, ICTAP, RPL), Land and base management, Veterans, Military spouses, Federal employees - Competitive service"", ""jobSeries"": ""0340"", ""locations"": ""Redstone Arsenal, Alabama, United States""}",2025-06-07 22:54:17.477
